rank,entropy_bits,sequence
510,5.544617,oared
511,5.544141,daler
512,5.543997,gaels
513,5.543741,paren
514,5.543544,sicer
515,5.543111,sault
516,5.542389,antre
517,5.542117,parle
518,5.542029,betas
519,5.541546,noser
520,5.541417,shear
521,5.541241,tamis
522,5.541185,larin
523,5.541098,lakes
524,5.540825,cites
525,5.540768,sider
526,5.540298,lacis
527,5.540268,cotes
528,5.540070,baret
529,5.539249,tirls
530,5.539105,miles
531,5.538863,abies
532,5.538670,shale
533,5.538503,paste
534,5.538349,dames
535,5.537223,laics
536,5.537181,arent
537,5.537137,manie
538,5.535426,noels
539,5.534509,moles
540,5.534437,suine
541,5.534136,leant
542,5.533372,palis
543,5.533043,maile
544,5.532379,panse
545,5.532085,anlet
546,5.531871,halse
547,5.530598,dater
548,5.529524,harts
549,5.529519,seric
550,5.528957,reaks
551,5.528934,sieur
552,5.528900,delis
553,5.528365,parel
554,5.527812,roads
555,5.526994,eyras
556,5.525994,rimas
557,5.525092,beans
558,5.524773,ceils
559,5.524620,prase
560,5.524185,horae
561,5.523761,maces
562,5.523738,boras
563,5.523463,rated
564,5.523142,smear
565,5.522323,toils
566,5.522323,getas
567,5.522209,merat
568,5.522109,dites
569,5.522096,bries
570,5.521573,pails
571,5.520425,stine
572,5.520211,tides
573,5.520009,rosal
574,5.519819,haste
575,5.519686,deils
576,5.519284,dotes
577,5.519175,mains
578,5.519115,colas
579,5.518785,reasy
580,5.518647,tarps
581,5.518472,carus
582,5.518283,autre
583,5.518272,doers
584,5.517561,ainus
585,5.517358,ramet
586,5.517127,saunt
587,5.516485,dials
588,5.516419,hanse
589,5.516278,artus
590,5.516080,tunas
591,5.515606,corse
592,5.515522,sebat
593,5.515356,resay
594,5.515351,toile
595,5.515213,sepal
596,5.515143,harle
597,5.514139,canos
598,5.514094,pleas
599,5.513826,toran
600,5.513514,simar
